machine_id,department,failure_type,ttf
2,Welding,Electrical,253.43055654188313
3,Packaging,Mechanical,1288.2754940364057
1,Packaging,Mechanical,2053.4381871211813
1,Packaging,Electrical,5632.6255313584
1,Packaging,Mechanical,186.82877850735943
2,Welding,Mechanical,366.25155028065865
1,Packaging,Mechanical,1596.508943415377
1,Packaging,Mechanical,415.8487445900944
4,Welding,Mechanical,1190.4101512185787
3,Packaging,Electrical,1389.0749511791632
1,Packaging,Electrical,4225.3735904450305
2,Welding,Electrical,2251.8100368211117
4,Welding,Mechanical,4925.250649139523
1,Packaging,Mechanical,1364.416808219364
3,Packaging,Mechanical,925.1691624493841
2,Welding,Electrical,800.915571395158
2,Welding,Electrical,3496.420023710272
4,Welding,Mechanical,1354.5895985134314
4,Welding,Mechanical,7141.291796708798
4,Welding,Mechanical,1008.7111737709295
4,Welding,Mechanical,6893.509954763279
1,Packaging,Mechanical,2381.219408737087
2,Welding,Electrical,288.5009751838139
1,Packaging,Electrical,21777.21891710825
3,Packaging,Mechanical,1657.8172525489513
4,Welding,Mechanical,6687.160864519299
2,Welding,Electrical,682.2318899901926
2,Welding,Mechanical,563.0537111220775
3,Packaging,Mechanical,192.9852516312065
4,Welding,Mechanical,2705.6545575174277
1,Packaging,Electrical,239.08048691564727
1,Packaging,Mechanical,218.1340492494353
2,Welding,Mechanical,981.0896581830535
3,Packaging,Electrical,1035.9759120086692
4,Welding,Mechanical,535.6176058845083
2,Welding,Electrical,259.9136871383913
4,Welding,Electrical,400.7702016786999
3,Packaging,Electrical,1104.4563719369833
1,Packaging,Mechanical,2802.5158026799027
3,Packaging,Electrical,622.0679538855915
1,Packaging,Mechanical,710.4140711166699
4,Welding,Mechanical,172.24005014363323
2,Welding,Mechanical,784.0567639504613
2,Welding,Electrical,566.3894245186093
4,Welding,Electrical,243.4889271871221
3,Packaging,Mechanical,1016.2595277302582
4,Welding,Electrical,527.5463401284168
2,Welding,Mechanical,126.52807192140072
1,Packaging,Electrical,1396.1078059579704
1,Packaging,Mechanical,1036.2063261305045
1,Packaging,Electrical,2417.4077121395776
2,Welding,Mechanical,528.9124240957902
3,Packaging,Mechanical,1535.8907414267433
2,Welding,Mechanical,657.7842393934611
4,Welding,Electrical,378.36593979463294
4,Welding,Mechanical,4644.899838841817
4,Welding,Electrical,125.50479061631216
1,Packaging,Mechanical,2486.668573503387
3,Packaging,Mechanical,1309.21049244718
2,Welding,Electrical,997.7127160300861
1,Packaging,Electrical,8415.2560228117
1,Packaging,Mechanical,1648.984385416114
2,Welding,Electrical,958.2266392302284
1,Packaging,Mechanical,1496.9953280113887
2,Welding,Electrical,285.84696310929706
1,Packaging,Electrical,6520.7819313933205
4,Welding,Mechanical,4475.063774057574
1,Packaging,Electrical,105.78714410351779
3,Packaging,Electrical,977.4549503684166
4,Welding,Electrical,886.4802179464448
3,Packaging,Electrical,1380.425075152492
3,Packaging,Mechanical,2451.5657385372724
1,Packaging,Electrical,4156.619159700826
4,Welding,Electrical,697.018154743854
2,Welding,Electrical,1073.3352184984994
1,Packaging,Electrical,14923.888827684197
2,Welding,Mechanical,282.27609584821914
2,Welding,Mechanical,257.27121313786023
1,Packaging,Electrical,238.6013904458602
4,Welding,Electrical,545.328069322842
1,Packaging,Electrical,3870.733727110818
1,Packaging,Electrical,56607.92495149656
4,Welding,Electrical,812.17134389692
2,Welding,Mechanical,914.5327565139281
2,Welding,Mechanical,185.21286130591741
3,Packaging,Electrical,222.374308427877
1,Packaging,Electrical,2275.0684017306144
4,Welding,Mechanical,4153.86813881615
2,Welding,Electrical,76.52993918813374
4,Welding,Mechanical,4981.334738750291
3,Packaging,Electrical,1407.7860034190778
4,Welding,Electrical,322.4229958749862
1,Packaging,Mechanical,1811.6053062205488
1,Packaging,Electrical,16486.385102201646
2,Welding,Mechanical,257.28299565720795
3,Packaging,Mechanical,451.4924652571638
4,Welding,Electrical,363.4389120994148
3,Packaging,Electrical,937.4160042569517
4,Welding,Electrical,165.30016625548748
1,Packaging,Mechanical,262.2012538553951
2,Welding,Electrical,591.3689766862698
1,Packaging,Mechanical,956.5124685243377
3,Packaging,Electrical,1300.0170156432725
2,Welding,Mechanical,222.875293462261
3,Packaging,Electrical,756.6975755457693
1,Packaging,Mechanical,1391.399250616128
1,Packaging,Electrical,422.73756258197113
4,Welding,Mechanical,5981.482456474138
1,Packaging,Electrical,3857.980565721042
3,Packaging,Mechanical,1622.4816208797188
2,Welding,Mechanical,708.5704529670435
3,Packaging,Electrical,1101.408100328734
2,Welding,Electrical,2999.3454753107
3,Packaging,Mechanical,1804.1202561095743
2,Welding,Mechanical,549.8738099557848
2,Welding,Mechanical,353.5508332387155
4,Welding,Mechanical,643.9392537448173
2,Welding,Mechanical,33.520625668959504
4,Welding,Electrical,282.6183992799221
2,Welding,Mechanical,828.7180777827148
2,Welding,Electrical,3371.0250902651533
1,Packaging,Mechanical,987.1638708080795
1,Packaging,Mechanical,523.8769905263697
2,Welding,Mechanical,480.3303853919643
1,Packaging,Electrical,663.7675190426781
1,Packaging,Electrical,10483.376736872158
2,Welding,Mechanical,450.45892319980084
3,Packaging,Mechanical,718.8034147218086
1,Packaging,Mechanical,1811.235764121285
4,Welding,Mechanical,4196.59707184644
3,Packaging,Electrical,975.4180877907404
4,Welding,Electrical,280.73663405581686
1,Packaging,Mechanical,904.0992156940395
1,Packaging,Electrical,929.4235568676384
1,Packaging,Mechanical,1734.189581271834
1,Packaging,Electrical,18533.945859169708
4,Welding,Electrical,239.52799124406783
2,Welding,Mechanical,349.74945613721667
2,Welding,Mechanical,471.22243558470007
1,Packaging,Mechanical,3702.2511311330218
2,Welding,Electrical,1107.330988253521
1,Packaging,Electrical,4078.520463867878
4,Welding,Mechanical,435.9398960759038
4,Welding,Electrical,187.10365080291368
4,Welding,Mechanical,218.95172269548968
4,Welding,Electrical,1332.9310512119307
2,Welding,Mechanical,300.91072794437537
4,Welding,Mechanical,339.543948297277
3,Packaging,Mechanical,1161.6100777073
4,Welding,Electrical,258.205314840663
1,Packaging,Mechanical,193.0326955428988
1,Packaging,Mechanical,1364.1280460561993
1,Packaging,Electrical,1426.5937703027305
2,Welding,Mechanical,148.64213229837546
4,Welding,Electrical,284.3682295783573
2,Welding,Mechanical,199.1241821869181
3,Packaging,Mechanical,2621.5266128112953
3,Packaging,Electrical,999.7964992364771
1,Packaging,Mechanical,1367.531818767833
3,Packaging,Mechanical,1550.4815941509833
3,Packaging,Electrical,522.2711868668969
4,Welding,Mechanical,1169.4367553357922
2,Welding,Electrical,3399.178077617141
2,Welding,Electrical,2405.0565727065227
3,Packaging,Electrical,1202.4585419298955
3,Packaging,Mechanical,1676.9818060466314
4,Welding,Mechanical,740.1210058515584
3,Packaging,Electrical,499.7362620611617
1,Packaging,Mechanical,209.64772740765088
2,Welding,Electrical,3260.676483385932
1,Packaging,Electrical,788.4448037847529
4,Welding,Electrical,681.93537781408
1,Packaging,Electrical,10638.18510636011
4,Welding,Mechanical,2180.993814194719
3,Packaging,Mechanical,1303.9721919296076
2,Welding,Electrical,3756.8491424683034
1,Packaging,Electrical,437.688098635133
1,Packaging,Electrical,1888.9344687563485
3,Packaging,Electrical,353.0973222622697
1,Packaging,Electrical,2123.230237403951
2,Welding,Mechanical,485.12343935968704
4,Welding,Mechanical,1319.105975670324
2,Welding,Mechanical,308.2675518194505
3,Packaging,Electrical,97.3123516701693
4,Welding,Electrical,74.39577696622646
3,Packaging,Mechanical,2354.087239924592
4,Welding,Electrical,393.7031516817485
4,Welding,Electrical,261.6699066591565
3,Packaging,Electrical,821.7566829950329
2,Welding,Electrical,1941.632086359929
3,Packaging,Electrical,1012.9366105890053
2,Welding,Mechanical,485.5427284639453
1,Packaging,Mechanical,1136.2810973229236
3,Packaging,Electrical,1019.2164803023702
1,Packaging,Mechanical,1133.6030261709839
1,Packaging,Electrical,42164.837137049944
4,Welding,Mechanical,2920.558888061775
2,Welding,Mechanical,380.440398550448
1,Packaging,Mechanical,2484.0664481737845
1,Packaging,Mechanical,1183.977998491081
3,Packaging,Electrical,745.4354718680652
4,Welding,Mechanical,9.554752829649544
1,Packaging,Mechanical,1743.8548921596625
2,Welding,Electrical,122.95274944626917
4,Welding,Mechanical,531.1429768115217
3,Packaging,Electrical,1032.4374406015913
1,Packaging,Mechanical,1215.024985494495
4,Welding,Electrical,649.1892548418608
4,Welding,Electrical,330.4163651972907
4,Welding,Mechanical,2594.148201663912
4,Welding,Electrical,535.5999875542657
3,Packaging,Mechanical,3678.791132500989
3,Packaging,Mechanical,87.31020255465017
3,Packaging,Electrical,633.6928585971355
3,Packaging,Electrical,1119.491213763075
1,Packaging,Mechanical,740.9065341967234
1,Packaging,Mechanical,2034.7083192137038
4,Welding,Electrical,353.23037682045776
3,Packaging,Mechanical,1383.0911129523913
3,Packaging,Mechanical,2132.4382622701905
4,Welding,Mechanical,3190.128396169317
3,Packaging,Mechanical,572.4710260057784
1,Packaging,Mechanical,1094.6051667190845
1,Packaging,Electrical,4733.321597482047
4,Welding,Electrical,159.90799754567288
4,Welding,Electrical,357.27030599435017
1,Packaging,Electrical,19707.786076631703
2,Welding,Electrical,16.42578824243638
3,Packaging,Electrical,1434.085336787437
3,Packaging,Mechanical,2298.6233862714
1,Packaging,Mechanical,853.14909751103
4,Welding,Mechanical,3490.706068963161
4,Welding,Electrical,719.7164926135283
4,Welding,Mechanical,685.9601077316888
3,Packaging,Mechanical,9030.839504573076
2,Welding,Mechanical,85.20182540819322
4,Welding,Mechanical,3128.3678914750303
1,Packaging,Mechanical,1063.0605346539055
1,Packaging,Mechanical,597.7559609571366
1,Packaging,Electrical,58.587767921086765
2,Welding,Mechanical,389.0308144221753
3,Packaging,Electrical,263.7776730163133
4,Welding,Mechanical,9027.89609965897
1,Packaging,Mechanical,1657.8404356466162
3,Packaging,Mechanical,1687.547613737242
2,Welding,Mechanical,492.2464721269467
2,Welding,Mechanical,301.00704615428447
1,Packaging,Electrical,9373.780798657463
2,Welding,Mechanical,891.7241082753897
3,Packaging,Mechanical,316.0114552537194
3,Packaging,Electrical,1069.4209489866216
2,Welding,Mechanical,256.10687573748476
4,Welding,Mechanical,10226.13032109711
1,Packaging,Mechanical,851.8615770332394
4,Welding,Mechanical,3749.3445646639325
2,Welding,Electrical,1065.463958384541
1,Packaging,Mechanical,1421.971891899628
4,Welding,Mechanical,8294.020538558192
4,Welding,Electrical,776.2498189174227
1,Packaging,Mechanical,324.58644958074694
4,Welding,Electrical,704.9681544058852
2,Welding,Electrical,1374.4549931092063
3,Packaging,Electrical,531.7925788773874
2,Welding,Electrical,3473.86144759052
4,Welding,Mechanical,2109.5164952876785
3,Packaging,Electrical,532.8660789105653
2,Welding,Electrical,4221.34190000821
3,Packaging,Mechanical,84.68865935563981
4,Welding,Electrical,356.2724206189099
2,Welding,Electrical,2836.916457428412
4,Welding,Electrical,341.6979386751136
4,Welding,Electrical,562.4974986268769
3,Packaging,Electrical,999.8208385969783
4,Welding,Mechanical,4236.674671185058
1,Packaging,Mechanical,312.9823243509147
2,Welding,Electrical,38.94268058343273
3,Packaging,Electrical,1030.456099559349
4,Welding,Electrical,315.08620429063683
4,Welding,Mechanical,5074.048174259895
2,Welding,Electrical,449.19965959838083
1,Packaging,Mechanical,1127.646519435321
2,Welding,Mechanical,332.0850152478261
1,Packaging,Mechanical,436.74015923261425
3,Packaging,Electrical,951.8607530118891
2,Welding,Mechanical,185.5087762602804
1,Packaging,Electrical,4511.392965350975
4,Welding,Electrical,324.4133701134186
1,Packaging,Electrical,3275.5188187378153
1,Packaging,Electrical,3886.4313082128506
1,Packaging,Electrical,2618.271165569191
1,Packaging,Mechanical,3924.037563206278
3,Packaging,Mechanical,67.5749662752412
4,Welding,Electrical,653.9308962547543
4,Welding,Electrical,895.3730601839209
3,Packaging,Electrical,264.7364260047783
2,Welding,Electrical,3920.436283330335
1,Packaging,Electrical,1643.8463476989157
4,Welding,Electrical,335.3238671225212
3,Packaging,Electrical,967.2826326647555
1,Packaging,Electrical,3361.1235818117093
3,Packaging,Mechanical,5191.565461417025
3,Packaging,Mechanical,4429.413687397869
3,Packaging,Electrical,427.1099870529746
2,Welding,Mechanical,469.60169079963754
4,Welding,Mechanical,2217.5275390641173
3,Packaging,Mechanical,3476.8421235671694
2,Welding,Mechanical,230.7211972926115
3,Packaging,Electrical,587.432244141174
2,Welding,Electrical,590.7970907452554
3,Packaging,Mechanical,255.74328294374578
4,Welding,Electrical,278.35948089405963
1,Packaging,Electrical,16322.332950934368
4,Welding,Mechanical,249.84852185842354
2,Welding,Electrical,2048.97192395486
2,Welding,Electrical,657.8757005598463
1,Packaging,Electrical,514.1284481794568
2,Welding,Mechanical,296.63615069290245
2,Welding,Electrical,195.87307159563974
4,Welding,Electrical,365.3716404745772
3,Packaging,Electrical,472.9482948909162
2,Welding,Electrical,4015.5380870154995
3,Packaging,Electrical,1147.6116115470031
2,Welding,Mechanical,204.6943184053866
1,Packaging,Mechanical,387.3522694588514
2,Welding,Electrical,3088.090934153178
3,Packaging,Mechanical,303.332674494756
2,Welding,Electrical,222.66278526123824
3,Packaging,Mechanical,2409.8478928974955
4,Welding,Electrical,212.40406775538202
4,Welding,Electrical,329.89985889626536
1,Packaging,Mechanical,430.7128777985105
2,Welding,Mechanical,303.9327472229449
4,Welding,Electrical,245.6673798215795
1,Packaging,Mechanical,821.8946628487745
3,Packaging,Electrical,1246.3404213798062
2,Welding,Electrical,3767.1368747587767
1,Packaging,Electrical,2129.103321745636
1,Packaging,Electrical,5651.317873061971
2,Welding,Electrical,250.01083042394225
3,Packaging,Electrical,1104.0975079402087
1,Packaging,Mechanical,247.0383460885272
4,Welding,Electrical,81.80374168561082
3,Packaging,Mechanical,807.5389055445593
1,Packaging,Mechanical,574.0953897575253
3,Packaging,Mechanical,3188.7388735788936
3,Packaging,Mechanical,186.5389343157195
2,Welding,Electrical,2466.104503813004
3,Packaging,Mechanical,2373.2872512627237
3,Packaging,Mechanical,3523.0774692849373
2,Welding,Mechanical,435.26507900826505
2,Welding,Electrical,139.3504228444874
2,Welding,Electrical,1030.8120184600762
4,Welding,Mechanical,149.41560333325654
2,Welding,Mechanical,261.00798393860185
1,Packaging,Mechanical,739.0230716811916
2,Welding,Mechanical,262.7454072471848
4,Welding,Electrical,713.2787193806959
2,Welding,Electrical,416.32221941187026
2,Welding,Electrical,1438.8833354563546
1,Packaging,Electrical,58245.78021455883
1,Packaging,Mechanical,992.9726418152484
1,Packaging,Mechanical,990.9387748869005
4,Welding,Mechanical,1351.290045416754
1,Packaging,Electrical,1702.0897486443955
3,Packaging,Mechanical,1382.118520834702
2,Welding,Mechanical,562.3753402739823
2,Welding,Electrical,549.7653237507432
4,Welding,Electrical,663.084674107145
4,Welding,Electrical,248.1830617186503
4,Welding,Electrical,725.0561139670002
3,Packaging,Electrical,632.1719367353062
4,Welding,Electrical,137.17936775212
4,Welding,Mechanical,2237.2585718935725
3,Packaging,Mechanical,2486.2565743555897
2,Welding,Mechanical,680.7143519798999
2,Welding,Mechanical,292.53244409336475
2,Welding,Mechanical,268.96956668137545
4,Welding,Mechanical,4453.582417291864
1,Packaging,Electrical,5643.091630845347
4,Welding,Electrical,921.9293235326348
1,Packaging,Electrical,3740.742109471693
3,Packaging,Electrical,1005.0165053617079
3,Packaging,Mechanical,2746.641574097511
4,Welding,Electrical,318.7697693132738
4,Welding,Mechanical,1063.5983838441712
3,Packaging,Electrical,334.1909547553564
1,Packaging,Mechanical,659.7317820573933
4,Welding,Electrical,1122.7293849376856
4,Welding,Electrical,521.729113061087
3,Packaging,Mechanical,2029.717263661824
1,Packaging,Electrical,8403.83852619818
1,Packaging,Electrical,54.97062004694818
3,Packaging,Mechanical,101.9037013427519
1,Packaging,Mechanical,795.8084114971025
4,Welding,Electrical,679.5866665628947
4,Welding,Electrical,133.91084839528662
3,Packaging,Mechanical,1058.7115149276235
1,Packaging,Electrical,881.8162418136266
3,Packaging,Mechanical,3631.1826581841824
3,Packaging,Mechanical,1484.185168006761
3,Packaging,Electrical,1397.8274019852058
4,Welding,Electrical,1009.2789156002061
1,Packaging,Electrical,21.545211104624663
3,Packaging,Electrical,1112.6013212961543
3,Packaging,Mechanical,1613.723426341145
2,Welding,Electrical,1420.254528479543
3,Packaging,Mechanical,700.6614978002713
1,Packaging,Electrical,9459.344709743968
3,Packaging,Electrical,1088.7965836290869
2,Welding,Mechanical,241.2784118258515
3,Packaging,Mechanical,2721.58924307476
2,Welding,Mechanical,337.0346661108524
1,Packaging,Electrical,6011.327016041176
1,Packaging,Mechanical,1054.9279759189635
3,Packaging,Mechanical,603.0085879550296
2,Welding,Mechanical,331.7513176431319
3,Packaging,Electrical,680.9468170483276
1,Packaging,Mechanical,1997.0644339341316
2,Welding,Electrical,1498.8171443798822
4,Welding,Electrical,528.5546046938983
2,Welding,Mechanical,161.29830179556834
4,Welding,Electrical,771.5676122968471
1,Packaging,Mechanical,2027.0599973831813
3,Packaging,Mechanical,7578.657470126925
2,Welding,Mechanical,270.3373582970912
2,Welding,Mechanical,539.1025700336821
1,Packaging,Electrical,9784.554445453638
3,Packaging,Electrical,826.010859863344
2,Welding,Mechanical,374.8473738364377
3,Packaging,Electrical,1106.4134474681214
2,Welding,Mechanical,412.1586098280081
2,Welding,Electrical,1031.3292795030115
2,Welding,Electrical,155.9278702984077
2,Welding,Electrical,4521.404012883838
4,Welding,Mechanical,1053.3369463160811
4,Welding,Mechanical,1436.3652230941852
2,Welding,Electrical,2293.8704470339726
3,Packaging,Electrical,1771.7394376742523
4,Welding,Electrical,938.3911096560242
2,Welding,Mechanical,379.52226128464883
4,Welding,Mechanical,1877.495574607392
2,Welding,Electrical,2971.542668051653
4,Welding,Mechanical,9272.162641745304
3,Packaging,Mechanical,1951.2449167860996
4,Welding,Electrical,1035.9730754028162
2,Welding,Mechanical,443.7335077587762
2,Welding,Mechanical,350.8124685773784
3,Packaging,Mechanical,883.0424518405607
2,Welding,Mechanical,292.1320850618951
3,Packaging,Mechanical,1378.8107054953966
2,Welding,Mechanical,498.4934343051105
2,Welding,Electrical,2954.388008347919
3,Packaging,Mechanical,984.2106159501648
2,Welding,Mechanical,646.1168751277459
1,Packaging,Electrical,2020.3866963976673
3,Packaging,Mechanical,737.7748834090031
2,Welding,Electrical,425.1763695570012
1,Packaging,Mechanical,2150.418350666213
2,Welding,Mechanical,305.3106219358732
4,Welding,Mechanical,755.4877353261433
2,Welding,Electrical,1320.6972324997244
2,Welding,Electrical,2082.916595885174
4,Welding,Electrical,385.2071069627557
4,Welding,Electrical,407.75653323825225
1,Packaging,Mechanical,3702.589789584952
4,Welding,Mechanical,1244.0961190249725
2,Welding,Electrical,1423.4537462156109
1,Packaging,Electrical,2202.065940370414
3,Packaging,Electrical,1177.1673018916028
4,Welding,Mechanical,2597.7197139221707
1,Packaging,Electrical,41447.11934618458
2,Welding,Electrical,1840.2370034239166
1,Packaging,Electrical,7215.849050995522
4,Welding,Mechanical,368.10588307435575
3,Packaging,Electrical,683.3129958975177
2,Welding,Mechanical,343.491491626299
4,Welding,Mechanical,2858.5053130746646
2,Welding,Mechanical,59.33318293840182
1,Packaging,Electrical,1784.678873429099
4,Welding,Electrical,32.46563532925628
2,Welding,Electrical,152.46082808640833
2,Welding,Electrical,2681.35190004648
4,Welding,Mechanical,7762.859997248915
4,Welding,Mechanical,1543.683281447329
1,Packaging,Electrical,1692.9629683829967
3,Packaging,Electrical,1062.773093496935
2,Welding,Mechanical,94.24973494165074
2,Welding,Electrical,2916.147685730112
1,Packaging,Mechanical,766.4530979300713
1,Packaging,Mechanical,1003.5369875437138
4,Welding,Mechanical,166.33705135211272
4,Welding,Mechanical,1645.9669581298633
3,Packaging,Electrical,864.0769461990169
2,Welding,Electrical,695.2808132759922
4,Welding,Mechanical,5533.557957641166
2,Welding,Electrical,55.39425940462671
3,Packaging,Electrical,838.6646399793981
4,Welding,Mechanical,944.7486351611011
4,Welding,Electrical,530.7523586214392
3,Packaging,Electrical,851.2280291564409
1,Packaging,Mechanical,547.3891050528061
1,Packaging,Mechanical,1018.8137394402208
3,Packaging,Electrical,917.8890073334575
3,Packaging,Electrical,1133.6297964496835
3,Packaging,Mechanical,3962.2994315375145
1,Packaging,Electrical,1135.6741298761788
1,Packaging,Electrical,3854.4287201091265
2,Welding,Electrical,917.3690011231929
2,Welding,Mechanical,400.80236141164346
4,Welding,Electrical,307.50451005606993
4,Welding,Mechanical,3363.8226020943025
1,Packaging,Electrical,6814.494959479056
1,Packaging,Mechanical,202.57594673106996
3,Packaging,Mechanical,2274.6600888681833
3,Packaging,Mechanical,8460.124837491136
4,Welding,Electrical,659.5277919894162
1,Packaging,Mechanical,368.22842374552846
3,Packaging,Electrical,1244.6065169502626
2,Welding,Electrical,413.6217131629331
4,Welding,Electrical,270.01154615044294
4,Welding,Mechanical,1201.5915675150627
4,Welding,Mechanical,1695.0312336110774
4,Welding,Electrical,488.6615955662388
1,Packaging,Mechanical,1013.9823465004959
1,Packaging,Electrical,7811.235468005389
4,Welding,Electrical,520.9896313365773
1,Packaging,Electrical,7013.460040672526
1,Packaging,Electrical,1652.289093274704
3,Packaging,Electrical,1140.6540359148912
3,Packaging,Mechanical,311.9202543249253
3,Packaging,Electrical,1109.7877291546542
1,Packaging,Electrical,2017.3949193166245
3,Packaging,Electrical,477.5018725928697
2,Welding,Mechanical,386.29088924318864
1,Packaging,Electrical,1111.5469165044344
4,Welding,Electrical,547.1847801403363
3,Packaging,Mechanical,1296.7560941472893
1,Packaging,Electrical,5562.180574084932
4,Welding,Mechanical,765.1476410502412
1,Packaging,Electrical,5875.919972106762
1,Packaging,Electrical,2089.6178599704267
3,Packaging,Mechanical,217.48375536257598
2,Welding,Mechanical,339.7456207426896
1,Packaging,Electrical,1532.648492179227
1,Packaging,Electrical,13709.693931372341
3,Packaging,Mechanical,2601.249847874924
1,Packaging,Electrical,1674.0108315875586
2,Welding,Mechanical,514.1210648980724
4,Welding,Electrical,409.9684345317562
1,Packaging,Electrical,1291.5409669420778
1,Packaging,Electrical,1801.8510173931422
4,Welding,Electrical,493.6000281687374
2,Welding,Mechanical,486.47699184714844
4,Welding,Electrical,339.1135621637558
4,Welding,Electrical,303.66149166348674
3,Packaging,Electrical,651.7184199914561
2,Welding,Mechanical,333.1456744575717
3,Packaging,Mechanical,1456.267635459155
3,Packaging,Electrical,887.9229059679797
1,Packaging,Mechanical,1192.688640638848
1,Packaging,Electrical,15034.153593969178
1,Packaging,Mechanical,724.3185390775803
1,Packaging,Mechanical,1174.0233408310883
3,Packaging,Electrical,1031.8523910124222
1,Packaging,Mechanical,1618.9503468404496
2,Welding,Mechanical,182.6083741573719
4,Welding,Electrical,309.79191737655833
2,Welding,Mechanical,339.8508771226939
4,Welding,Mechanical,13130.868978438582
3,Packaging,Electrical,815.9028453271027
1,Packaging,Electrical,783.1054263627002
4,Welding,Mechanical,1836.5828437775886
2,Welding,Electrical,1758.0329982158437
1,Packaging,Electrical,2492.870016380022
1,Packaging,Mechanical,2842.378976715078
1,Packaging,Mechanical,808.4636024370857
4,Welding,Mechanical,5818.777915244407
3,Packaging,Mechanical,531.1985790949165
3,Packaging,Mechanical,4584.844932042177
3,Packaging,Electrical,671.075490997944
3,Packaging,Electrical,478.60645642891996
1,Packaging,Mechanical,266.3832461866427
4,Welding,Electrical,383.1057943483968
3,Packaging,Electrical,425.16961380936715
4,Welding,Mechanical,1693.4414042451128
2,Welding,Mechanical,443.8604418707983
2,Welding,Electrical,2537.010485718813
3,Packaging,Mechanical,1753.2834925090087
2,Welding,Electrical,1936.526564769509
2,Welding,Mechanical,616.0638358547477
3,Packaging,Electrical,1056.0610985820017
3,Packaging,Mechanical,2840.165319343777
4,Welding,Mechanical,5535.148923702416
3,Packaging,Electrical,760.6357538035954
4,Welding,Electrical,572.2172142933771
1,Packaging,Electrical,3234.2649967243465
2,Welding,Mechanical,319.1970826069155
4,Welding,Mechanical,2825.669636313396
3,Packaging,Electrical,770.9660043752002
1,Packaging,Electrical,400.4775283752357
2,Welding,Mechanical,77.72746549614578
3,Packaging,Mechanical,381.41207070146606
1,Packaging,Electrical,35633.615750877856
1,Packaging,Mechanical,1545.2180501390108
2,Welding,Electrical,445.41908113417537
2,Welding,Electrical,1771.8086948909902
3,Packaging,Mechanical,1113.2121335552097
3,Packaging,Electrical,184.03218010127577
2,Welding,Mechanical,89.1070863479901
1,Packaging,Mechanical,538.5413767078446
1,Packaging,Mechanical,336.14639627795054
2,Welding,Electrical,1704.9412821219955
1,Packaging,Mechanical,501.8004187198028
2,Welding,Mechanical,350.9217382574238
2,Welding,Mechanical,271.21502629311885
2,Welding,Mechanical,80.29532509187356
3,Packaging,Mechanical,2109.7781126313057
4,Welding,Mechanical,158.44157496647327
4,Welding,Electrical,1260.8547683178488
4,Welding,Mechanical,11012.019052807022
3,Packaging,Electrical,407.845304880187
3,Packaging,Mechanical,1944.4640251265428
3,Packaging,Electrical,657.6312395796739
3,Packaging,Electrical,1027.5405414226402
2,Welding,Electrical,1953.7430791446552
1,Packaging,Mechanical,492.51043038975746
1,Packaging,Mechanical,305.10673737585114
2,Welding,Electrical,55.292355750807026
4,Welding,Electrical,174.91951723577483
2,Welding,Electrical,260.2700326369641
2,Welding,Mechanical,370.317772150643
2,Welding,Electrical,400.7240141518049
3,Packaging,Mechanical,402.4382931828618
2,Welding,Mechanical,467.6094701459645
3,Packaging,Mechanical,5097.295649979196
2,Welding,Mechanical,335.18253974304514
4,Welding,Mechanical,8532.17804505514
1,Packaging,Electrical,24032.478958469415
1,Packaging,Electrical,9512.046487183716
1,Packaging,Electrical,12925.379191520706
4,Welding,Mechanical,2908.2944789495104
4,Welding,Electrical,172.6187124093997
1,Packaging,Mechanical,1860.715108424542
2,Welding,Electrical,881.9079257563957
1,Packaging,Mechanical,683.1558672081012
2,Welding,Mechanical,83.97183564589746
2,Welding,Mechanical,352.7213573547302
3,Packaging,Electrical,919.6887386263077
2,Welding,Mechanical,51.58491561619552
3,Packaging,Electrical,379.9503015431101
4,Welding,Electrical,877.5012123371546
3,Packaging,Mechanical,5741.034979489683
3,Packaging,Electrical,1260.5301958374102
4,Welding,Mechanical,1875.7870926414432
2,Welding,Mechanical,334.36272729553474
2,Welding,Mechanical,180.92725404910624
2,Welding,Electrical,542.3555522690906
2,Welding,Mechanical,262.85658202073637
3,Packaging,Mechanical,2832.416255931341
1,Packaging,Electrical,4567.285559453641
2,Welding,Mechanical,134.85889964888088
4,Welding,Mechanical,1941.6555594698602
1,Packaging,Electrical,4199.484773549462
1,Packaging,Electrical,886.8928988190372
2,Welding,Electrical,1109.3879235114
1,Packaging,Mechanical,2030.5662838872486
1,Packaging,Electrical,11.370577279613457
2,Welding,Electrical,1237.1809360718908
2,Welding,Mechanical,170.30870230620584
2,Welding,Electrical,1859.791266289341
3,Packaging,Electrical,285.9070159711221
4,Welding,Electrical,812.7625871630321
3,Packaging,Electrical,717.9880114850965
4,Welding,Electrical,687.8309152839782
4,Welding,Electrical,123.61738162495509
3,Packaging,Electrical,598.889565688448
4,Welding,Mechanical,123.90191231100776
3,Packaging,Mechanical,867.6152778354501
3,Packaging,Electrical,1029.0706957811776
2,Welding,Mechanical,318.0748081309646
1,Packaging,Mechanical,1397.766060383223
3,Packaging,Mechanical,910.4856862054402
2,Welding,Electrical,143.72315462693325
3,Packaging,Electrical,1063.4020211352556
2,Welding,Electrical,194.75597174174547
2,Welding,Electrical,152.45333272222462
4,Welding,Mechanical,2443.2314360962046
4,Welding,Mechanical,837.0419285264778
3,Packaging,Mechanical,5051.43460263707
4,Welding,Mechanical,5776.356708508361
2,Welding,Mechanical,239.660592262174
2,Welding,Electrical,913.2443527625828
